member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
ecg_transformer-seed2026,ecg_transformer,raw,CD,14,143,0.97997655871054468,0.99875515669791159,0.99354080522811861,0.99300699300699302
ecg_transformer-seed2026,ecg_transformer,raw,HYP,0,144,0.0002305067219931397,0.00075540563272952763,0.00055784332642154879,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,HYP,1,144,0.00075540563272952763,0.0011695102650555148,0.00095795549035348094,0
ecg_transformer-seed2026,ecg_transformer,raw,HYP,2,144,0.0011695102650555148,0.0015978454940173438,0.0013522383865901524,0
ecg_transformer-seed2026,ecg_transformer,raw,HYP,3,144,0.0015978454940173438,0.0021827164453451808,0.0018528733375098366,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,HYP,4,144,0.0021827164453451808,0.0029810327298548972,0.002583907054259935,0.020833333333333332
ecg_transformer-seed2026,ecg_transformer,raw,HYP,5,144,0.0029810327298548972,0.0046095721793742083,0.0036927556206658055,0.034722222222222224
ecg_transformer-seed2026,ecg_transformer,raw,HYP,6,144,0.0046095721793742083,0.0066928509242848563,0.0054412516260818038,0.034722222222222224
ecg_transformer-seed2026,ecg_transformer,raw,HYP,7,144,0.0066928509242848563,0.010328152519305191,0.0085339521901430637,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,raw,HYP,8,144,0.010328152519305191,0.016914913266726509,0.013576102235355075,0.090277777777777776
ecg_transformer-seed2026,ecg_transformer,raw,HYP,9,144,0.016914913266726509,0.025957357197796849,0.021062693823847969,0.10416666666666667
ecg_transformer-seed2026,ecg_transformer,raw,HYP,10,144,0.025957357197796849,0.043365798763906768,0.033732278190944064,0.090277777777777776
ecg_transformer-seed2026,ecg_transformer,raw,HYP,11,144,0.043365798763906768,0.07585818002124356,0.05985514896006635,0.15277777777777779
ecg_transformer-seed2026,ecg_transformer,raw,HYP,12,144,0.076960835696026131,0.13846179056896438,0.10237888426254221,0.15972222222222221
ecg_transformer-seed2026,ecg_transformer,raw,HYP,13,143,0.13939637966532398,0.32766830082071391,0.21008526239019476,0.34265734265734266
ecg_transformer-seed2026,ecg_transformer,raw,HYP,14,143,0.32852943326430267,0.99426975348500801,0.6607991180061813,0.72727272727272729
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,0,144,0.00078926578385527077,0.0052262736201190169,0.0033671122837682929,0
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,1,144,0.0053407323047050658,0.010896904560329835,0.0075976007753798258,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,2,144,0.010896904560329835,0.019869520742175201,0.014720932378713331,0
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,3,144,0.019869520742175201,0.042515405049567918,0.028875743025566399,0.013888888888888888
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,4,144,0.042515405049567918,0.10075878373735087,0.068078089263556407,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,5,144,0.10174975586795405,0.20581838606282632,0.14779669228443904,0.16666666666666666
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,6,144,0.20670980837132441,0.40716603512324884,0.30285090792974134,0.2986111111111111
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,7,144,0.40716603512324884,0.59086105499249586,0.50514745615953272,0.5
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,8,144,0.59086105499249586,0.72277934412143907,0.65843514408996584,0.56944444444444442
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,9,144,0.72277934412143907,0.8114125239956127,0.77017746949841681,0.75694444444444442
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,10,144,0.8114125239956127,0.87536477172746929,0.84760129956126506,0.72916666666666663
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,11,144,0.87536477172746929,0.92818051528363477,0.9039230356283332,0.82638888888888884
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,12,144,0.92818051528363477,0.95183537269630858,0.94051205929731785,0.88194444444444442
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,13,143,0.95183537269630858,0.96830394078648085,0.96042594876770981,0.90209790209790208
ecg_transformer-seed2026,ecg_transformer,calibrated,NORM,14,143,0.96830394078648085,0.98055021974981615,0.97400478836230731,0.99300699300699302
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,0,144,0.0037752487239595431,0.013512618556181527,0.0097355576236406935,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,1,144,0.013512618556181527,0.019869520742175201,0.016588983223818406,0
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,2,144,0.019869520742175201,0.029128672118491381,0.024553822179160901,0.020833333333333332
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,3,144,0.029128672118491381,0.042515405049567918,0.035698300192694238,0.041666666666666664
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,4,144,0.042515405049567918,0.061663563759931025,0.051806851389957789,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,5,144,0.061663563759931025,0.087761609513485536,0.073977757138520339,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,6,144,0.087761609513485536,0.12463522827253073,0.10553003507409647,0.076388888888888895
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,7,144,0.12463522827253073,0.16635690150292465,0.14413616308956792,0.14583333333333334
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,8,144,0.16787259653659495,0.22992187181867624,0.196502441168145,0.125
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,9,144,0.22992187181867624,0.31579464447873706,0.26988185245007251,0.3125
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,10,144,0.31579464447873706,0.4200407242175983,0.36551040788999134,0.33333333333333331
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,11,144,0.42070406631724011,0.55658695160195137,0.48585150876544325,0.47222222222222221
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,12,144,0.55793030725696946,0.71729151318222606,0.63584094540939684,0.52083333333333337
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,13,143,0.71949453198789237,0.87175661836718799,0.79327158402215658,0.73426573426573427
ecg_transformer-seed2026,ecg_transformer,calibrated,MI,14,143,0.87296912942548632,0.98786465212858821,0.94392742170099997,0.93006993006993011
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,0,144,0.002667411486951347,0.0082320751953084987,0.0062855461032505786,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,1,144,0.008411806178349697,0.011376529108373248,0.0097336349634774642,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,2,144,0.011376529108373248,0.015369965759934406,0.013121636335725039,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,3,144,0.015369965759934406,0.021182687460077631,0.017976854506898669,0.013888888888888888
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,4,144,0.021182687460077631,0.031034395581487829,0.025377529470968028,0.013888888888888888
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,5,144,0.031034395581487829,0.045256121058662759,0.037881545384478292,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,6,144,0.045256121058662759,0.066224366969853635,0.055839025321832408,0.034722222222222224
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,7,144,0.066900958784282649,0.10999276687213934,0.0885924708153569,0.13194444444444445
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,8,144,0.10999276687213934,0.16635690150292465,0.13513339631908783,0.10416666666666667
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,9,144,0.16635690150292465,0.24269333758823469,0.20404988860913392,0.22222222222222221
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,10,144,0.24470038807092132,0.37285659933739801,0.30835974621898377,0.31944444444444442
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,11,144,0.37540648370452701,0.5074010261137909,0.43431797093113583,0.43055555555555558
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,12,144,0.50786883211325506,0.68655353359223215,0.60082469588492926,0.58333333333333337
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,13,143,0.68655353359223215,0.82751418336116156,0.76268963648548072,0.82517482517482521
ecg_transformer-seed2026,ecg_transformer,calibrated,STTC,14,143,0.83212740346340497,0.95183537269630858,0.88978878322255639,0.87412587412587417
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,0,144,0.011376529108373248,0.027336671549659516,0.021104743025113292,0.048611111111111112
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,1,144,0.027336671549659516,0.036724391735400076,0.032094535969626109,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,2,144,0.036724391735400076,0.047175927247308222,0.041789226418699678,0.041666666666666664
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,3,144,0.047175927247308222,0.057989562938865036,0.051996478502071487,0.048611111111111112
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,4,144,0.057989562938865036,0.073284933963383925,0.065385056749960591,0.048611111111111112
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,5,144,0.073284933963383925,0.089520977952212005,0.081182556400670514,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,6,144,0.090412537722815281,0.11214301913917843,0.10116753442476498,0.090277777777777776
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,7,144,0.11214301913917843,0.14491979720285744,0.12848984006478281,0.076388888888888895
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,8,144,0.14491979720285744,0.18692676381084097,0.16519251403664933,0.10416666666666667
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,9,144,0.18692676381084097,0.23772483212536336,0.20895578674165527,0.1388888888888889
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,10,144,0.23871290792173364,0.33007895280667393,0.28050682711878722,0.2638888888888889
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,11,144,0.33128406297754698,0.47993297155694087,0.39710449379282747,0.27083333333333331
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,12,144,0.4809523150082608,0.67471909385429152,0.5637922025033818,0.49305555555555558
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,13,143,0.67948076470868202,0.93770333194443645,0.82221813106052832,0.77622377622377625
ecg_transformer-seed2026,ecg_transformer,calibrated,CD,14,143,0.93770333194443645,0.99062950854706278,0.97223312152149333,0.99300699300699302
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,0,144,0.002909505227557748,0.0066316741929529433,0.0053407775214292562,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,1,144,0.0066316741929529433,0.008974671955964143,0.0078041442050472204,0
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,2,144,0.008974671955964143,0.01113416361398775,0.0099127533859750538,0
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,3,144,0.01113416361398775,0.013806034785454207,0.012320451677477695,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,4,144,0.013806034785454207,0.017107983665631269,0.015492140936486647,0.020833333333333332
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,5,144,0.017107983665631269,0.023066358631110014,0.019787675992167613,0.034722222222222224
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,6,144,0.023066358631110014,0.029750952609384495,0.025801548995362432,0.034722222222222224
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,7,144,0.029750952609384495,0.03993372481912337,0.035029543201070115,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,8,144,0.03993372481912337,0.05565540416375897,0.047908700835262136,0.090277777777777776
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,9,144,0.05565540416375897,0.074027942430347785,0.064326413470680799,0.10416666666666667
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,10,144,0.074027942430347785,0.1037576513870665,0.087762904471544806,0.090277777777777776
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,11,144,0.1037576513870665,0.14901521707812154,0.12751580538635041,0.15277777777777779
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,12,144,0.15040141607472263,0.21855785068445194,0.17982379567836482,0.15972222222222221
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,13,143,0.21948919994360927,0.37732345062755868,0.28248712403971227,0.34265734265734266
ecg_transformer-seed2026,ecg_transformer,calibrated,HYP,14,143,0.37796329667413098,0.97323650400340644,0.63690187141558163,0.72727272727272729
